ICEBERG_YEAR,ICEBERG_NUMBER,SIGHTING_DATE,SIGHTING_TIME,SIGHTING_LATITUDE,SIGHTING_LONGITUDE,SIGHTING_METHOD,SIZE,SHAPE,SOURCE
2021,10009,08/14/21,2142,60.125,-63.185,SAT-HIGH,GEN,GEN,RCM2
2021,10010,08/14/21,2142,60.06333,-62.15333,SAT-HIGH,GEN,GEN,RCM2
2021,20848,08/14/21,2142,59.33167,-63.21667,SAT-HIGH,GEN,GEN,RCM2
2021,21359,08/14/21,2142,56.805,-59.11167,SAT-HIGH,GEN,GEN,RCM2
2021,21381,08/14/21,2142,55.89,-59.73,SAT-HIGH,GEN,GEN,RCM2
2021,141,08/15/21,948,55.63167,-56.87667,SAT-HIGH,GEN,GEN,RCM1
2021,21331,08/15/21,949,54.08833,-52.845,SAT-HIGH,GEN,GEN,RCM1
2021,99,08/15/21,1019,58.9,-61.00833,SAT-HIGH,GEN,GEN,RCM3
2021,101,08/15/21,1019,58.10833,-61.75333,SAT-HIGH,GEN,GEN,RCM3
2021,108,08/15/21,1019,59.31167,-61.10833,SAT-HIGH,GEN,GEN,RCM3
2021,110,08/15/21,1019,59.31333,-60.28667,SAT-HIGH,GEN,GEN,RCM3
2021,134,08/15/21,1019,58.07833,-62.10667,SAT-HIGH,GEN,GEN,RCM3
2021,148,08/15/21,1019,60.24,-62.24,SAT-HIGH,VLG,ISL,RCM3
2021,170,08/15/21,1019,55.67,-58.23667,SAT-HIGH,GEN,GEN,RCM3
2021,172,08/15/21,1019,60.23333,-62.30667,SAT-HIGH,GEN,GEN,RCM3
2021,174,08/15/21,1019,55.22333,-58.45667,SAT-HIGH,GEN,GEN,RCM3
2021,180,08/15/21,1019,59.695,-60.54833,SAT-HIGH,GEN,GEN,RCM3
2021,181,08/15/21,1019,59.44667,-60.55333,SAT-HIGH,GEN,GEN,RCM3
2021,182,08/15/21,1019,59.82333,-60.70333,SAT-HIGH,GEN,GEN,RCM3
2021,183,08/15/21,1019,59.92167,-60.345,SAT-HIGH,GEN,GEN,RCM3
2021,196,08/15/21,1019,60.22333,-62.23167,SAT-HIGH,GEN,GEN,RCM3
2021,197,08/15/21,1019,60.23833,-62.11333,SAT-HIGH,GEN,GEN,RCM3
2021,199,08/15/21,1019,60.10167,-62.13833,SAT-HIGH,GEN,GEN,RCM3
2021,200,08/15/21,1019,60.085,-62.13833,SAT-HIGH,GEN,GEN,RCM3
2021,201,08/15/21,1019,60.17167,-62.07667,SAT-HIGH,GEN,GEN,RCM3
2021,202,08/15/21,1019,60.18,-62.14833,SAT-HIGH,GEN,GEN,RCM3
2021,203,08/15/21,1019,59.91167,-61.22833,SAT-HIGH,GEN,GEN,RCM3
2021,206,08/15/21,1019,59.73,-60.69667,SAT-HIGH,GEN,GEN,RCM3
2021,207,08/15/21,1019,59.67667,-60.755,SAT-HIGH,GEN,GEN,RCM3
2021,216,08/15/21,1019,59.60833,-61.79167,SAT-HIGH,GEN,GEN,RCM3
2021,217,08/15/21,1019,60.13667,-61.79833,SAT-HIGH,GEN,GEN,RCM3
2021,218,08/15/21,1019,59.78833,-61.61667,SAT-HIGH,GEN,GEN,RCM3
2021,224,08/15/21,1019,60.20167,-62.06333,SAT-HIGH,GEN,GEN,RCM3
2021,226,08/15/21,1019,59.66833,-60.63167,SAT-HIGH,GEN,GEN,RCM3
2021,227,08/15/21,1019,59.64667,-60.59833,SAT-HIGH,GEN,GEN,RCM3
2021,228,08/15/21,1019,59.58,-60.595,SAT-HIGH,GEN,GEN,RCM3
2021,229,08/15/21,1019,59.62,-60.57833,SAT-HIGH,GEN,GEN,RCM3
2021,230,08/15/21,1019,59.62667,-60.655,SAT-HIGH,GEN,GEN,RCM3
2021,231,08/15/21,1019,59.63667,-60.6,SAT-HIGH,GEN,GEN,RCM3
2021,232,08/15/21,1019,60.26,-62.46,SAT-HIGH,GEN,GEN,RCM3
2021,233,08/15/21,1019,60.21333,-62.45667,SAT-HIGH,GEN,GEN,RCM3
2021,234,08/15/21,1019,59.82333,-59.97667,SAT-HIGH,GEN,GEN,RCM3
2021,235,08/15/21,1019,59.89,-61.83333,SAT-HIGH,GEN,GEN,RCM3
2021,236,08/15/21,1019,59.79167,-61.27833,SAT-HIGH,GEN,GEN,RCM3
2021,237,08/15/21,1019,59.66667,-60.565,SAT-HIGH,GEN,GEN,RCM3
2021,238,08/15/21,1019,59.615,-60.72667,SAT-HIGH,GEN,GEN,RCM3
2021,239,08/15/21,1019,59.56833,-60.47167,SAT-HIGH,GEN,GEN,RCM3
2021,240,08/15/21,1019,59.575,-62.67333,SAT-HIGH,GEN,GEN,RCM3
2021,241,08/15/21,1019,58.89333,-60.98,SAT-HIGH,GEN,GEN,RCM3
2021,242,08/15/21,1019,56.27167,-59.445,SAT-HIGH,GEN,GEN,RCM3
2021,10001,08/15/21,1019,59.19833,-62.50333,SAT-HIGH,GEN,GEN,RCM3
2021,10002,08/15/21,1019,59.56333,-60.58167,SAT-HIGH,GEN,GEN,RCM3
2021,10004,08/15/21,1019,59.38833,-61.54333,SAT-HIGH,GEN,GEN,RCM3
2021,10007,08/15/21,1019,59.48833,-60.485,SAT-HIGH,VLG,ISL,RCM3
2021,10008,08/15/21,1019,60.185,-62.80667,SAT-HIGH,VLG,ISL,RCM3
2021,10010,08/15/21,1019,60.06167,-62.13167,SAT-HIGH,GEN,GEN,RCM3
2021,20862,08/15/21,1019,56.91833,-60.92167,SAT-HIGH,GEN,GEN,RCM3
2021,21359,08/15/21,1019,56.78667,-59.11,SAT-HIGH,GEN,GEN,RCM3
2021,21380,08/15/21,1019,56.89667,-60.90333,SAT-HIGH,GEN,GEN,RCM3
2021,21381,08/15/21,1019,55.88833,-59.72667,SAT-HIGH,GEN,GEN,RCM3
2021,107,08/15/21,2149,54.02,-57.03667,SAT-HIGH,GEN,GEN,RCM2
2021,117,08/15/21,2149,54.885,-57.25,SAT-HIGH,GEN,GEN,RCM2
2021,170,08/15/21,2149,55.67,-58.235,SAT-HIGH,GEN,GEN,RCM2
2021,174,08/15/21,2149,55.14333,-58.39333,SAT-HIGH,GEN,GEN,RCM2
2021,10003,08/15/21,2149,55.65833,-58.24167,SAT-HIGH,GEN,GEN,RCM2
2021,21359,08/15/21,2149,56.76333,-59.10167,SAT-HIGH,GEN,GEN,RCM2
2021,21365,08/15/21,2149,55.37667,-58.135,SAT-HIGH,GEN,GEN,RCM2
2021,21381,08/15/21,2149,55.88667,-59.72833,SAT-HIGH,GEN,GEN,RCM2
2021,110,08/15/21,2151,59.18833,-60.29667,SAT-HIGH,GEN,GEN,RCM2
2021,145,08/15/21,2151,60.13167,-62.63833,SAT-HIGH,GEN,GEN,RCM2
2021,148,08/15/21,2151,60.22333,-62.28667,SAT-HIGH,GEN,GEN,RCM2
2021,172,08/15/21,2151,60.19833,-62.32,SAT-HIGH,GEN,GEN,RCM2
2021,180,08/15/21,2151,59.72167,-60.58833,SAT-HIGH,GEN,GEN,RCM2
2021,181,08/15/21,2151,59.4,-60.48667,SAT-HIGH,GEN,GEN,RCM2
2021,183,08/15/21,2151,59.99,-60.30167,SAT-HIGH,GEN,GEN,RCM2
2021,196,08/15/21,2151,60.3,-62.16333,SAT-HIGH,GEN,GEN,RCM2
2021,197,08/15/21,2151,60.24167,-62.04333,SAT-HIGH,GEN,GEN,RCM2
2021,199,08/15/21,2151,60.165,-62.195,SAT-HIGH,GEN,GEN,RCM2
2021,201,08/15/21,2151,60.18667,-62.07833,SAT-HIGH,GEN,GEN,RCM2
2021,202,08/15/21,2151,60.20833,-62.15167,SAT-HIGH,GEN,GEN,RCM2
2021,204,08/15/21,2151,60.06,-62.155,SAT-HIGH,GEN,GEN,RCM2
2021,207,08/15/21,2151,59.46333,-60.48333,SAT-HIGH,GEN,GEN,RCM2
2021,212,08/15/21,2151,59.67167,-61.12167,SAT-HIGH,GEN,GEN,RCM2
2021,213,08/15/21,2151,59.82,-61.08167,SAT-HIGH,GEN,GEN,RCM2
2021,216,08/15/21,2151,59.59833,-61.80333,SAT-HIGH,GEN,GEN,RCM2
2021,217,08/15/21,2151,60.17667,-61.79833,SAT-HIGH,GEN,GEN,RCM2
2021,218,08/15/21,2151,59.76333,-61.69833,SAT-HIGH,GEN,GEN,RCM2
2021,222,08/15/21,2151,60.08167,-63.22167,SAT-HIGH,GEN,GEN,RCM2
2021,224,08/15/21,2151,60.21833,-62.06167,SAT-HIGH,GEN,GEN,RCM2
2021,226,08/15/21,2151,59.52833,-60.52,SAT-HIGH,GEN,GEN,RCM2
2021,227,08/15/21,2151,59.44,-60.57833,SAT-HIGH,GEN,GEN,RCM2
2021,228,08/15/21,2151,59.47167,-60.505,SAT-HIGH,GEN,GEN,RCM2
2021,229,08/15/21,2151,59.605,-60.58833,SAT-HIGH,GEN,GEN,RCM2
2021,230,08/15/21,2151,59.49833,-60.48833,SAT-HIGH,GEN,GEN,RCM2
2021,231,08/15/21,2151,59.545,-60.44833,SAT-HIGH,GEN,GEN,RCM2
2021,233,08/15/21,2151,60.21,-62.48667,SAT-HIGH,GEN,GEN,RCM2
2021,234,08/15/21,2151,59.77833,-59.89333,SAT-HIGH,GEN,GEN,RCM2
2021,237,08/15/21,2151,59.52167,-60.48333,SAT-HIGH,GEN,GEN,RCM2
2021,238,08/15/21,2151,59.505,-60.51833,SAT-HIGH,GEN,GEN,RCM2
2021,239,08/15/21,2151,59.445,-60.47,SAT-HIGH,GEN,GEN,RCM2
2021,240,08/15/21,2151,59.55833,-62.71167,SAT-HIGH,GEN,GEN,RCM2
2021,243,08/15/21,2151,59.79333,-60.22833,SAT-HIGH,GEN,GEN,RCM2
2021,244,08/15/21,2151,59.37833,-60.42167,SAT-HIGH,GEN,GEN,RCM2
2021,245,08/15/21,2151,59.23167,-60.47667,SAT-HIGH,GEN,GEN,RCM2
2021,246,08/15/21,2151,59.2,-60.52667,SAT-HIGH,GEN,GEN,RCM2
2021,247,08/15/21,2151,60.2,-63.10167,SAT-HIGH,GEN,GEN,RCM2
2021,248,08/15/21,2151,60.21833,-62.07167,SAT-HIGH,GEN,GEN,RCM2
2021,10001,08/15/21,2151,59.2,-62.505,SAT-HIGH,GEN,GEN,RCM2
2021,10002,08/15/21,2151,59.54,-60.57833,SAT-HIGH,GEN,GEN,RCM2
2021,10004,08/15/21,2151,59.36,-61.63167,SAT-HIGH,GEN,GEN,RCM2
2021,10007,08/15/21,2151,59.27167,-60.43833,SAT-HIGH,GEN,GEN,RCM2
2021,10009,08/15/21,2151,60.09667,-63.20167,SAT-HIGH,GEN,GEN,RCM2
2021,10010,08/15/21,2151,60.035,-62.13833,SAT-HIGH,GEN,GEN,RCM2
2021,107,08/16/21,956,54.02,-57.03667,SAT-HIGH,GEN,GEN,RCM1
2021,116,08/16/21,956,55.395,-56.245,SAT-HIGH,GEN,GEN,RCM1
2021,117,08/16/21,956,54.81333,-57.17667,SAT-HIGH,GEN,GEN,RCM1
2021,141,08/16/21,956,55.50333,-56.58667,SAT-HIGH,GEN,GEN,RCM1
2021,20878,08/16/21,956,53.89333,-56.835,SAT-HIGH,GEN,GEN,RCM1
2021,101,08/16/21,1027,57.98,-61.66833,SAT-HIGH,GEN,GEN,RCM3
2021,108,08/16/21,1027,59.00333,-61.15333,SAT-HIGH,GEN,GEN,RCM3
2021,110,08/16/21,1027,59.025,-60.31167,SAT-HIGH,GEN,GEN,RCM3
2021,134,08/16/21,1027,58.01167,-61.95,SAT-HIGH,GEN,GEN,RCM3
2021,145,08/16/21,1027,60.15833,-62.77833,SAT-HIGH,GEN,GEN,RCM3
2021,148,08/16/21,1027,60.20833,-62.24,SAT-HIGH,VLG,ISL,RCM3
2021,172,08/16/21,1027,60.17667,-62.24667,SAT-HIGH,GEN,GEN,RCM3
2021,175,08/16/21,1027,60.02833,-63.28,SAT-HIGH,GEN,GEN,RCM3
2021,178,08/16/21,1027,59.98,-63.235,SAT-HIGH,GEN,GEN,RCM3
2021,181,08/16/21,1027,59.19833,-60.49,SAT-HIGH,GEN,GEN,RCM3
2021,197,08/16/21,1027,60.25167,-62.05667,SAT-HIGH,GEN,GEN,RCM3
2021,199,08/16/21,1027,60.17833,-62.18667,SAT-HIGH,GEN,GEN,RCM3
2021,201,08/16/21,1027,60.19333,-62.08167,SAT-HIGH,GEN,GEN,RCM3
2021,202,08/16/21,1027,60.2,-62.12,SAT-HIGH,GEN,GEN,RCM3
2021,204,08/16/21,1027,60.06833,-62.13667,SAT-HIGH,GEN,GEN,RCM3
2021,206,08/16/21,1027,59.61333,-60.45167,SAT-HIGH,GEN,GEN,RCM3
2021,207,08/16/21,1027,59.27667,-60.415,SAT-HIGH,GEN,GEN,RCM3
2021,211,08/16/21,1027,59.58,-60.91667,SAT-HIGH,GEN,GEN,RCM3
2021,213,08/16/21,1027,59.77333,-60.92667,SAT-HIGH,GEN,GEN,RCM3
2021,216,08/16/21,1027,59.64,-61.855,SAT-HIGH,GEN,GEN,RCM3
2021,217,08/16/21,1027,60.19667,-61.68,SAT-HIGH,GEN,GEN,RCM3
2021,218,08/16/21,1027,59.805,-61.75167,SAT-HIGH,GEN,GEN,RCM3
2021,221,08/16/21,1027,60.01333,-63.66833,SAT-HIGH,GEN,GEN,RCM3
2021,222,08/16/21,1027,60.13667,-63.195,SAT-HIGH,GEN,GEN,RCM3
2021,224,08/16/21,1027,60.21167,-62.01,SAT-HIGH,GEN,GEN,RCM3
2021,226,08/16/21,1027,59.36333,-60.41333,SAT-HIGH,GEN,GEN,RCM3
2021,227,08/16/21,1027,59.24667,-60.40667,SAT-HIGH,GEN,GEN,RCM3
2021,228,08/16/21,1027,59.32167,-60.43333,SAT-HIGH,GEN,GEN,RCM3
2021,230,08/16/21,1027,59.33,-60.40667,SAT-HIGH,GEN,GEN,RCM3
2021,231,08/16/21,1027,59.38167,-60.36667,SAT-HIGH,GEN,GEN,RCM3
2021,232,08/16/21,1027,60.185,-62.50667,SAT-HIGH,GEN,GEN,RCM3
2021,233,08/16/21,1027,60.18333,-62.385,SAT-HIGH,GEN,GEN,RCM3
2021,234,08/16/21,1027,59.68167,-60.105,SAT-HIGH,GEN,GEN,RCM3
2021,235,08/16/21,1027,59.875,-62.005,SAT-HIGH,GEN,GEN,RCM3
2021,237,08/16/21,1027,59.36333,-60.44167,SAT-HIGH,GEN,GEN,RCM3
2021,238,08/16/21,1027,59.365,-60.455,SAT-HIGH,GEN,GEN,RCM3
2021,239,08/16/21,1027,59.235,-60.41333,SAT-HIGH,GEN,GEN,RCM3
2021,244,08/16/21,1027,59.15333,-60.43667,SAT-HIGH,GEN,GEN,RCM3
2021,245,08/16/21,1027,58.955,-60.52833,SAT-HIGH,GEN,GEN,RCM3
2021,246,08/16/21,1027,58.92333,-60.62333,SAT-HIGH,GEN,GEN,RCM3
2021,247,08/16/21,1027,60.23333,-63.25333,SAT-HIGH,GEN,GEN,RCM3
2021,249,08/16/21,1027,59.135,-60.40333,SAT-HIGH,GEN,GEN,RCM3
2021,250,08/16/21,1027,60.34333,-62.76833,SAT-HIGH,GEN,GEN,RCM3
2021,251,08/16/21,1027,60.31167,-62.64,SAT-HIGH,GEN,GEN,RCM3
2021,252,08/16/21,1027,60.31333,-63.325,SAT-HIGH,GEN,GEN,RCM3
2021,253,08/16/21,1027,60.18333,-62.51667,SAT-HIGH,GEN,GEN,RCM3
2021,254,08/16/21,1027,60.215,-63.315,SAT-HIGH,GEN,GEN,RCM3
2021,10002,08/16/21,1027,59.49167,-60.44667,SAT-HIGH,GEN,GEN,RCM3
2021,10004,08/16/21,1027,59.36,-61.68,SAT-HIGH,GEN,GEN,RCM3
2021,10007,08/16/21,1027,59.015,-60.43667,SAT-HIGH,VLG,ISL,RCM3
2021,10008,08/16/21,1027,60.305,-63.31167,SAT-HIGH,VLG,ISL,RCM3
2021,10009,08/16/21,1027,60.15333,-63.16333,SAT-HIGH,GEN,GEN,RCM3
2021,10010,08/16/21,1027,60.02167,-62.11167,SAT-HIGH,GEN,GEN,RCM3
2021,21380,08/16/21,1027,56.88167,-60.86,SAT-HIGH,GEN,GEN,RCM3
2021,96,08/16/21,2125,54.07333,-52.88667,SAT-HIGH,GEN,GEN,RCM3
2021,126,08/16/21,2125,54.03833,-56.40167,SAT-HIGH,GEN,GEN,RCM3
2021,152,08/16/21,2125,51.84833,-55.12167,SAT-HIGH,GEN,GEN,RCM3
2021,21331,08/16/21,2125,53.76667,-52.61333,SAT-HIGH,GEN,GEN,RCM3
2021,21334,08/16/21,2125,53.675,-52.125,SAT-HIGH,GEN,GEN,RCM3
2021,255,08/16/21,2158,55.895,-59.69,SAT-HIGH,GEN,GEN,RCM2
2021,107,08/17/21,1002,54.02,-57.03667,SAT-HIGH,GEN,GEN,RCM1
2021,174,08/17/21,1002,55.10833,-58.33667,SAT-HIGH,GEN,GEN,RCM1
2021,20878,08/17/21,1002,53.89333,-56.835,SAT-HIGH,GEN,GEN,RCM1
2021,101,08/17/21,1034,57.915,-61.54833,SAT-HIGH,GEN,GEN,RCM3
2021,139,08/17/21,1034,58.41667,-62.38833,SAT-HIGH,GEN,GEN,RCM3
2021,148,08/17/21,1034,60.19167,-62.17833,SAT-HIGH,GEN,GEN,RCM3
2021,175,08/17/21,1034,60.08833,-63.30333,SAT-HIGH,GEN,GEN,RCM3
2021,178,08/17/21,1034,60.04667,-63.22333,SAT-HIGH,GEN,GEN,RCM3
2021,196,08/17/21,1034,60.19167,-62.08833,SAT-HIGH,GEN,GEN,RCM3
2021,197,08/17/21,1034,60.18,-62.01167,SAT-HIGH,GEN,GEN,RCM3
2021,200,08/17/21,1034,60.1,-61.81333,SAT-HIGH,GEN,GEN,RCM3
2021,201,08/17/21,1034,60.11,-61.865,SAT-HIGH,GEN,GEN,RCM3
2021,203,08/17/21,1034,60.05167,-60.99333,SAT-HIGH,GEN,GEN,RCM3
2021,204,08/17/21,1034,60.08333,-61.82667,SAT-HIGH,GEN,GEN,RCM3
2021,205,08/17/21,1034,60.08,-61.81667,SAT-HIGH,GEN,GEN,RCM3
2021,213,08/17/21,1034,59.855,-60.88833,SAT-HIGH,GEN,GEN,RCM3
2021,217,08/17/21,1034,60.10167,-61.77667,SAT-HIGH,GEN,GEN,RCM3
2021,221,08/17/21,1034,60.06167,-63.68167,SAT-HIGH,GEN,GEN,RCM3
2021,222,08/17/21,1034,60.16,-63.41667,SAT-HIGH,GEN,GEN,RCM3
2021,224,08/17/21,1034,60.11333,-61.87667,SAT-HIGH,GEN,GEN,RCM3
2021,229,08/17/21,1034,59.595,-60.59333,SAT-HIGH,GEN,GEN,RCM3
2021,232,08/17/21,1034,60.20167,-62.46167,SAT-HIGH,GEN,GEN,RCM3
2021,233,08/17/21,1034,60.14333,-62.32167,SAT-HIGH,GEN,GEN,RCM3
2021,235,08/17/21,1034,59.955,-61.955,SAT-HIGH,GEN,GEN,RCM3
2021,241,08/17/21,1034,58.81167,-60.99167,SAT-HIGH,GEN,GEN,RCM3
2021,254,08/17/21,1034,60.37667,-63.44,SAT-HIGH,GEN,GEN,RCM3
2021,10001,08/17/21,1034,59.2,-62.505,SAT-HIGH,GEN,GEN,RCM3
2021,10004,08/17/21,1034,59.475,-61.66167,SAT-HIGH,GEN,GEN,RCM3
2021,10009,08/17/21,1034,60.15833,-63.33667,SAT-HIGH,GEN,GEN,RCM3
2021,10010,08/17/21,1034,60.07333,-61.80333,SAT-HIGH,GEN,GEN,RCM3
2021,10011,08/17/21,1034,59.66333,-63.47833,SAT-HIGH,GEN,GEN,RCM3
2021,20878,08/17/21,2132,53.89333,-56.83333,SAT-HIGH,GEN,GEN,RCM3
2021,174,08/17/21,2134,55.10833,-58.33667,SAT-HIGH,GEN,GEN,RCM3
2021,192,08/17/21,2134,55.80833,-57.94167,SAT-HIGH,GEN,GEN,RCM3
2021,257,08/17/21,2134,55.38333,-55.6,SAT-HIGH,GEN,GEN,RCM3
2021,99,08/17/21,2135,58.68833,-60.99333,SAT-HIGH,GEN,GEN,RCM3
2021,108,08/17/21,2135,58.83333,-61.045,SAT-HIGH,GEN,GEN,RCM3
2021,110,08/17/21,2135,58.69833,-60.595,SAT-HIGH,GEN,GEN,RCM3
2021,162,08/17/21,2135,58.69833,-60.90833,SAT-HIGH,GEN,GEN,RCM3
2021,181,08/17/21,2135,58.89667,-60.41667,SAT-HIGH,GEN,GEN,RCM3
2021,204,08/17/21,2135,60.09667,-61.94,SAT-HIGH,GEN,GEN,RCM3
2021,205,08/17/21,2135,60.07667,-61.97333,SAT-HIGH,GEN,GEN,RCM3
2021,207,08/17/21,2135,58.93,-60.265,SAT-HIGH,GEN,GEN,RCM3
2021,211,08/17/21,2135,59.75333,-60.86667,SAT-HIGH,GEN,GEN,RCM3
2021,212,08/17/21,2135,59.80167,-60.94833,SAT-HIGH,GEN,GEN,RCM3
2021,227,08/17/21,2135,58.90333,-60.29833,SAT-HIGH,GEN,GEN,RCM3
2021,228,08/17/21,2135,58.95333,-60.28333,SAT-HIGH,GEN,GEN,RCM3
2021,234,08/17/21,2135,59.47333,-60.27333,SAT-HIGH,GEN,GEN,RCM3
2021,236,08/17/21,2135,59.87333,-60.965,SAT-HIGH,GEN,GEN,RCM3
2021,239,08/17/21,2135,58.89333,-60.39,SAT-HIGH,GEN,GEN,RCM3
2021,241,08/17/21,2135,58.845,-60.95167,SAT-HIGH,GEN,GEN,RCM3
2021,244,08/17/21,2135,58.70833,-60.30667,SAT-HIGH,GEN,GEN,RCM3
2021,245,08/17/21,2135,58.69333,-60.68167,SAT-HIGH,GEN,GEN,RCM3
2021,246,08/17/21,2135,58.67,-60.90167,SAT-HIGH,GEN,GEN,RCM3
2021,249,08/17/21,2135,58.68333,-60.43167,SAT-HIGH,GEN,GEN,RCM3
2021,258,08/17/21,2135,60.155,-61.42,SAT-HIGH,GEN,GEN,RCM3
2021,259,08/17/21,2135,59.16833,-60.985,SAT-HIGH,GEN,GEN,RCM3
2021,10002,08/17/21,2135,59.34167,-60.205,SAT-HIGH,GEN,GEN,RCM3
2021,10004,08/17/21,2135,59.51333,-61.775,SAT-HIGH,GEN,GEN,RCM3
2021,10007,08/17/21,2135,58.68667,-61.06,SAT-HIGH,VLG,ISL,RCM3
2021,10010,08/17/21,2135,60.06167,-61.93167,SAT-HIGH,GEN,GEN,RCM3
2021,99,08/19/21,1019,58.42167,-60.99167,SAT-HIGH,GEN,GEN,RCM1
2021,108,08/19/21,1019,58.64833,-60.84167,SAT-HIGH,GEN,GEN,RCM1
2021,110,08/19/21,1019,58.26833,-60.58167,SAT-HIGH,GEN,GEN,RCM1
2021,145,08/19/21,1019,60.19333,-62.69333,SAT-HIGH,GEN,GEN,RCM1
2021,197,08/19/21,1019,60.17333,-61.76,SAT-HIGH,GEN,GEN,RCM1
2021,204,08/19/21,1019,60.07833,-61.94833,SAT-HIGH,GEN,GEN,RCM1
2021,205,08/19/21,1019,60.03667,-62.01,SAT-HIGH,GEN,GEN,RCM1
2021,206,08/19/21,1019,59.41167,-60.385,SAT-HIGH,GEN,GEN,RCM1
2021,211,08/19/21,1019,59.61167,-60.72333,SAT-HIGH,GEN,GEN,RCM1
2021,216,08/19/21,1019,59.71333,-61.60333,SAT-HIGH,GEN,GEN,RCM1
2021,217,08/19/21,1019,60.09333,-61.50833,SAT-HIGH,GEN,GEN,RCM1
2021,241,08/19/21,1019,58.665,-60.82667,SAT-HIGH,GEN,GEN,RCM1
2021,245,08/19/21,1019,58.675,-60.66333,SAT-HIGH,GEN,GEN,RCM1
2021,246,08/19/21,1019,58.36833,-60.785,SAT-HIGH,GEN,GEN,RCM1
2021,249,08/19/21,1019,58.32167,-60.39667,SAT-HIGH,GEN,GEN,RCM1
2021,259,08/19/21,1019,59.10667,-61.03667,SAT-HIGH,GEN,GEN,RCM1
2021,261,08/19/21,1019,59.51167,-60.905,SAT-HIGH,GEN,GEN,RCM1
2021,262,08/19/21,1019,59.40667,-60.79333,SAT-HIGH,GEN,GEN,RCM1
2021,263,08/19/21,1019,59.43333,-60.745,SAT-HIGH,GEN,GEN,RCM1
2021,264,08/19/21,1019,59.425,-59.37,SAT-HIGH,GEN,GEN,RCM1
2021,265,08/19/21,1019,59.37333,-59.37333,SAT-HIGH,GEN,GEN,RCM1
2021,267,08/19/21,1019,58.695,-61.15333,SAT-HIGH,GEN,GEN,RCM1
2021,268,08/19/21,1019,58.72,-61.15,SAT-HIGH,GEN,GEN,RCM1
2021,269,08/19/21,1019,58.68667,-60.84667,SAT-HIGH,GEN,GEN,RCM1
2021,10007,08/19/21,1019,58.49667,-61.07667,SAT-HIGH,GEN,GEN,RCM1
2021,10010,08/19/21,1019,60.04167,-61.865,SAT-HIGH,GEN,GEN,RCM1
2021,10012,08/19/21,1019,59.095,-61.64667,SAT-HIGH,GEN,GEN,RCM1
2021,10013,08/19/21,1019,58.755,-61.135,SAT-HIGH,GEN,GEN,RCM1
2021,21359,08/19/21,1019,56.81333,-59.12167,SAT-HIGH,GEN,GEN,RCM1
2021,132,08/20/21,956,54.85167,-54.39333,SAT-HIGH,GEN,GEN,RCM2
2021,10003,08/20/21,956,55.28833,-57.19667,SAT-HIGH,GEN,GEN,RCM2
2021,101,08/20/21,1027,57.42,-61.14167,SAT-HIGH,GEN,GEN,RCM1
2021,123,08/20/21,1027,58.945,-61.925,SAT-HIGH,GEN,GEN,RCM1
2021,138,08/20/21,1027,58.41667,-62.39,SAT-HIGH,GEN,GEN,RCM1
2021,140,08/20/21,1027,58.515,-61.19,SAT-HIGH,GEN,GEN,RCM1
2021,143,08/20/21,1027,59.13333,-62.145,SAT-HIGH,GEN,GEN,RCM1
2021,145,08/20/21,1027,60.13,-62.62333,SAT-HIGH,GEN,GEN,RCM1
2021,147,08/20/21,1027,58.08167,-60.73333,SAT-HIGH,GEN,GEN,RCM1
2021,162,08/20/21,1027,58.41833,-60.67667,SAT-HIGH,GEN,GEN,RCM1
2021,163,08/20/21,1027,58.535,-61.22167,SAT-HIGH,GEN,GEN,RCM1
2021,175,08/20/21,1027,60.095,-63.39333,SAT-HIGH,GEN,GEN,RCM1
2021,218,08/20/21,1027,59.88333,-61.35,SAT-HIGH,GEN,GEN,RCM1
2021,258,08/20/21,1027,59.97167,-61.225,SAT-HIGH,GEN,GEN,RCM1
2021,267,08/20/21,1027,58.63333,-61.20667,SAT-HIGH,GEN,GEN,RCM1
2021,268,08/20/21,1027,58.71333,-61.215,SAT-HIGH,GEN,GEN,RCM1
2021,270,08/20/21,1027,59.25,-61.26833,SAT-HIGH,GEN,GEN,RCM1
2021,271,08/20/21,1027,58.75167,-61.09,SAT-HIGH,GEN,GEN,RCM1
2021,272,08/20/21,1027,58.74333,-61.11833,SAT-HIGH,GEN,GEN,RCM1
2021,273,08/20/21,1027,58.48333,-60.86667,SAT-HIGH,GEN,GEN,RCM1
2021,274,08/20/21,1027,58.43833,-60.78,SAT-HIGH,GEN,GEN,RCM1
2021,275,08/20/21,1027,58.44,-60.79,SAT-HIGH,GEN,GEN,RCM1
2021,276,08/20/21,1027,58.44167,-60.805,SAT-HIGH,GEN,GEN,RCM1
2021,277,08/20/21,1027,58.47333,-60.61667,SAT-HIGH,GEN,GEN,RCM1
2021,278,08/20/21,1027,58.44833,-60.79333,SAT-HIGH,GEN,GEN,RCM1
2021,279,08/20/21,1027,58.46333,-60.79167,SAT-HIGH,GEN,GEN,RCM1
2021,10001,08/20/21,1027,59.20167,-62.77667,SAT-HIGH,GEN,GEN,RCM1
2021,10013,08/20/21,1027,58.685,-61.165,SAT-HIGH,GEN,GEN,RCM1
2021,280,08/20/21,2124,52.32833,-53.8,SAT-HIGH,GEN,GEN,RCM1
2021,21380,08/20/21,2158,56.45333,-60.35833,SAT-HIGH,GEN,GEN,RCM3
